comment,cluster,cluster_name,x,y
"Multiplication des demandes des mêmes documents, ou répétition des mêmes rubriques déjà renseignées dans des documents administratifs successifs.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.959251213818789,7.310656666755676
Renouvellement de passeport,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.866607904434204,4.910556674003601
demander une carte vitale. On devrait nous l'adresser sans qu'on doive demander.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.163997456431389,4.668567419052124
"devoir remplir des documents papier en plusieurs exemplaires, pour la retraite et les retraites complémentaires par ex",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.958590865135193,7.775540471076965
-Recevoir un courrier recommande Avec avis de réception pour un arrière de 1€ Par l’ursaff,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.71715772151947,6.4535225331783295
l'envoie d'un courrier alors qu'on a la personne au téléphone,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.140281915664673,6.29289585351944
reconduction de la carte Handicap et des droits associés pour un handicap définitif,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.4504804611206055,5.958519630134106
"Etablissement d'un passeport, d'une carte d'identité, de carte grise",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.288586020469666,4.485428333282471
la vignette écolo: on ne sait plus si elle est obligatoire et on propage beaucoup de bêtises sur le diesel.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.845644772052765,6.00974081736058
"Modalités de recours pour la mise à l'écart d'une copie d'examen de concours pour signe distinctif, alors que la copie de l'autre épreuve pourvue du même ""signe distinctif"" avait été corrigée.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.212972298264503,6.428771197795868
Justifier de mon identité dans un banque (sur demande administrative) alors que je suis client de puis 50 ans; Aberrant!!,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.997576737776399,5.440636694431305
"trop de papiers à remplir pour la même chose, auprès de plusieurs services. obligation utiliser internet pour certains services",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.538435339927673,6.11778262257576
"En tant que chef d'entreprise d'une toute petit PME, j'estime de mon métier n'est pas de répondre à des démarches administratives. En tant que père de famille, je ne comprend pas pourquoi je doit renseigner tout les ans des documents administratifs, à l'heure du numérique, alors que je pourrai simplement valider les changement éventuels",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.109417200088501,5.81932207942009
'extension de validité de la carte d'identité sans tenir compte du fait qu'elle n'était plus valable en dehors des frontières et a obligé à prendre un passeport pour l'Europe !,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.888284802436829,5.139288485050201
exemple précédent sur la carte d'identité! e suis au guichet j'ai rempli mon dossier mais on ne peut pas me le prendre sans rendez vous avant 2 mois!!,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.13557830452919,5.002666711807251
"Pour les dossiers de retraite, donner plusieurs fois les mêmes renseignements. Trop d'imprimés à remplir pour toutes les administrations",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.877258658409119,7.399870276451111
"il est souvent difficile  d'imaginer ce qu'une réponse ou une autre peut avoir comme conséquence , d'où la nécessité d'un contact avec une personne compétente",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.880891732871532,6.46921181678772
"demande pour l'ADOM : pour la même famille ,on demande à chaque membre les mêmes photocopies",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.132226005196571,6.444709599018097
obligation de passer par internet pour renouveler un  passeport … Et ceux qui n'ont pas internet ?,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.991588354110718,5.790132105350494
On pourrait faire un inventaire à la Prévert...,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.938413381576538,5.111282646656036
-changement d'adresse sur la carte grise obligatoire en cas de déménagement dans le même département.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.95025024190545,3.9957730770111084
documents administratifs répétitifs à remplir par les agents de l'Etat,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.572495460510254,6.947696387767792
Demande des allocations enfants tous les ans avec les mêmes papiers alors que la situation familiale est identique (fonctionnaire),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.253461122512817,6.907857358455658
"Ecrire son nom, prénom, adresse, mail, téléphone sur un papier qu'on m'a envoyé par courrier (avec mon adresse, et mon nom) alors que l'expéditeur avait déjà toutes les informations.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.358234375715256,5.743730008602142
"Re-remplir chaque année des fiches ou fichiers de renseignements (notamment au niveau de la scolarité des enfants), alors qu'il suffirait de signaler les changements effectifs.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.311877965927124,6.580796182155609
SOUS TRAITANCE DE L'OBTENTION D'UNE CARTE GRISE,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.049926102161407,3.9432497024536133
obtention carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.082422256469727,3.9347777366638184
Procédure et documents à fournir pour obtenir une simple carte d'électeur.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.458075940608978,5.342463791370392
"Afin d'éviter ce type de problème, je suis vigilant sur mes échanges avec l'Administration en anticipant les retours de sa part qui retarderaient son efficacité (exemple : manque de documents, de renseignements, ...). Jusqu'à des envois en RAR afin d'éviter que le traitement ne soit pas réalisé par l'Administration.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.522694706916809,6.56457245349884
"par exemple me demander un justificatif de domicile alors que l'on est connecté sur son espace fiscal,pareil pour la copie systématique de la pièce d'identité",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.811508059501648,5.733481079339981
"Concernant la prise en charge des personnes âgées ou handicapées, les aides potentielles sont très méconnues et selon les départements, plus ou moins explicites (ex : faire une demande d'aide technique pour une personne handicapée de + de 75 ans qui n'a jamais rien demandé et qui n'a donc pas ouvert de droits alors qu'elle est handicapée depuis 30 ans).",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.054522395133972,5.955867782235146
lourdeur administratives. à l'ère de l'informatique pourquoi communiquer un acte de naissance alors que les administrations pourraient y accéder directement par exemple.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.587682247161865,5.458038926124573
"La représentation de l'identité, souvent plusieurs fois demander.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.702047944068909,7.7157673835754395
"Me mailer par un ""no reply"" ou m'appeler avec un numéro à sens unique",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.019108451902866,5.991575701162219
"La carte d’identité valable 15 ans en France et pas à l’étranger, enfin pas tous.... facile ça ?",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.8708131313323975,5.383370935916901
Demande de renvois de documents systématiques à chaque nouvelle demande d'aide ou à chaque inscription alors que l'administration en disposait déjà. Le besoin d'imprimer des documents au lieu de les envoyer en ligne.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.631002724170685,6.7640087604522705
"Par exemple lors d'une demande de passeport, on nous demande de présenter l'original de certains documents ainsi qu'une photocopie. Cela semble stupide car le citoyen n'a pas forcément de photocopieur (d'ou un coût) et de toute façon le document présenté sera scanner et archivé. Alors autant le scanner directement à la marie.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.122261308133602,5.818953722715378
Renouvellement de pièces d'identité.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.107635736465454,4.475222229957581
"Le service de gestion des retraites, pour avoir le versement de la retraite de mon épouse originaire de Polynésie Française et toujours pas reçue. Mauvaise coordination entre ces services.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.066963255405426,6.90189653635025
"L'administration impose au contrôleur technique automobile qui reçoit pour une contre-visite dans le même établissement que la visite initiale, de produire le PV papier alors que ce PV est présent dans l'ordinateur du contrôleur.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.757062077522278,5.910094313323498
"Justification de sa nationalité quand on est ""français par filiation né à l'étranger"". Changement de prénoms et de nom de famille quand on n'a rien à se reprocher.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.892529964447021,5.272984325885773
"J'vais signalé mon déménagement et celui de mon ex concubin, avec un paiement par chèque de ma part et leur demandant de réclamer celle de mon ex-conjoint (avec le numéro fiscal), mais les impôts n'en ont pas tenu compte et m'ont fait payer l'intégralité de la somme, ce qui m'a failli coûter mon logement. Qu'ils commencent par faire leur travail correctement.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.552633613348007,5.914512149989605
Toutes les fois où l'Etat connaît déjà l'information et qu'il demande à répéter.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.025812128558755,6.5271313190460205
"Dans certains cas, afin d’obtenir une aide financière, il faut apporter des nombreux documents - quand on travail et on n‘a pas forcement cette complexité fait qu’on laisse tomber car la demarche est trop longue et compliquée.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.544423341751099,6.255071640014648
Les demandes d'acte de naissance à faire en personne,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.157812237739563,5.318061530590057
fournir les justificatifs de documents de plus de cinq ans alors que vous ètes sans domicile depuis trois ans.... pour demander un logement.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.073390066623688,5.999986873069247
"Répétition des demandes de documents innombrables, délais, il faut être opérationnel et à disposition des administrations....",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.10902813076973,7.20558762550354
Un certificat de naissance quand je fournis ma carte d’identité qui a demandé un certificat de naissance. Et dans tous les cas il faut qu’il ait moins de 3 mois ... commençons par la base !,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.30989956855774,5.546674460172653
"redonner plusieurs fois les mêmes pièces justificatives ,",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.04137396812439,7.6320706605911255
le manque de compréhension dans les démarches administrative souvent nous sommes devant un robot et on ne peut pas expliquer notre problème car il n'est pas présenter et il est très difficile d'avoir une personne physique au téléphone,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.596099644899368,6.364190101623535
Acte de naissance de moins de 3 mois,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.238033056259155,5.4140465259552
Pourquoi 2 documents= extrait acte de naissance et copie integral. Redondance,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.373949885368347,5.340652227401733
"la justification de domicile par une facture d'electricite ou de telephone, quand vous recevez cela dans la langue du pays ou vous residez, vous avez droit au passage par le consulat, toujours long, et pas toujours facile d'acces",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.331149101257324,6.0504974238574505
Pour les personnes âgées il est dit que lorsque la personne a un GIR 2 l'obtention de la CMI est automatique sauf que le GIR est délivrée par le Conseil départemental et la CMI par la MDPH donc si vous ne connaissez pas vos droits on est pas en capacité de le réclamer vous ne l'avez pas.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.184927225112915,6.228438526391983
Prendre un rendez-vous pour prendre un rendez-vous ....,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.25748610496521,5.060011327266693
"Par exemple, pour les dossiers de demande de retraite, tous les organismes demandent les mêmes documents, qui sont, pour la plupart des documents administratifs, Carte d'Identité, Avis d'imposition, etc.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.454646348953247,7.3702884912490845
"Le relevé de carrière, cela prend 6 mois, une fois qu'on a réussi à parler à quelqu'un",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.437867045402527,6.224773481488228
Je ne comprends pas l'usage abusif qui est fait de l'expérimentation animale alors que l'on sait aujourd'hui que les méthodes substitutives donnent des résultats autrement plus qualitatifs. Savoir que c'est une loi qui impose un passage obligé par l'expérimentation animale pour la mise sur le marché de certains produits est une simple aberration.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.30669355392456,6.053783114999533
"Combien de fois doit on donner ses coordonnées personnelles à répétition, alors que nous sommes tous référencés dans un fichier administratif, ne serait-ce que via le numéro de sécurité sociale...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.681318998336792,6.42511060833931
pour le renouvellemnt de la carte d'identité de plus de 10 ans : fournir un justificatif de voyage alors que vous allez en voiture dans votre famille.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.136500120162964,5.382489025592804
"envoyer sans arrêt des justificatifs (ex carte identité..), ne pourrait-il avoir une banque de données propre à chaque citoyen et que les administrations pourraient interroger en cas de besoin ?",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.084497928619385,6.526991367340088
remplir à chaque fois les même informations entre les services publiques faire des liens à l'air de la technologie c'est facile.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.378065049648285,7.388980150222778
Fourniture de deux dossiers identiques à 4 mois d'intervalle pour une seule demande de naturalisation,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.025930104777217,5.765003561973572
réclamé des documents ou justificatifs sans rapport avec une demande; ce à cause de l'incompétence de certains fonctionnaires,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.554465413093567,6.704992115497589
"Annulation de la carte vitale lors d'un séjour PVT d'un an à l'étranger, démarches pour ré-obtenir une carte vitale au retour.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.555835962295532,4.930524706840515
"- Dans toutes les administrations, renvoyer les mêmes papiers alors qu'ils les possèdent déjà",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.697669744491577,7.222332119941711
Fournir un nombre incalculable de fois les mêmes dossiers pour une situation médicale. Justifier d'un domicile alors que je n'en avais pas et que je ne pouvais pas avoir d'attestation d'hébergement.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.560527980327606,6.790485203266144
redondance de demandes de justificatifs,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.23449021577835,7.711451292037964
"Demande systématique et répétée de nombreux documents (carte d'identité, convocations, cartes vitale et de mutuelle...) à chaque visite à l'hôpital (APHP), alors que je suis suivie par le même service depuis plus de cinq ans ! Même répétitions inutiles lors de mes années d'études à l'université Paris 1 (demande des mêmes documents d'une année sur l'autre...)…",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.889320343732834,6.708204746246338
"Par exemple demander un permis international prenait une heure en préfecture et c'était gratuit, maintenant c'est deux mois par internet plus frais de port. Ne parlons pas des cartes grises.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.393545746803284,4.296700954437256
format de la photo d'identité pour passeport et sans sourire pour les enfants des moins de 3 ans: impossible.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.857393771409988,5.31097686290741
déclaration d'association renouvellement de carte d'identité  obtention d'une carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.950521349906921,3.9946844577789307
"Suite a l'utilisation du barème kilométrique officiel des impôts ,on m'a demandé des justificatifs d'entretien de mon véhicule et des factures de produit pour l'auto.(huile,filtre etc..)",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.471807658672333,6.609121024608612
"demande de carte grise, incompréhensible",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.948508381843567,4.321029901504517
La multiplication des documents à fournir à plusieurs interlocuteurs pour une même démarche.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.898995257914066,7.372682690620422
"J'essaie d'avoir le moins possible recours à l'administration établissement d'une carte grise, passeport, carte d'identité...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.273871004581451,4.479500412940979
La photo d'identité de moins de 3 mois sur les papiers officiels. Cela crée des frais récurrents pour l'ensemble des citoyens.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.898857846856117,5.336741626262665
"Même documents demandés, alors même qu'ils les avaient reçu",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.33830052614212,7.591288208961487
"Suite à un email de demande de chantage par un hacker, sur le site dédié www.internet-signalement.gouv.fr … c'est trop compliqué, incompréhensible et sans retour!",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.515856742858887,5.759317636489868
demande de documents de moins de trois mois fourniture de nombreux  'papiers' sans rapport avec la demande,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.091338396072388,5.497358918190002
"Pole Emploi, la CAF, la CPAM me demandent régulièrement des documents que j'ai déjà fournis par le passé. Quel gaspillage de temps et d'énergie (la mienne et celle des appareils) !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.590477734804153,7.66764771938324
réclamer plusieurs les mêmes documents déjà fournis,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.836930274963379,7.590201497077942
Se déplacer pour rendre des documents alors qu'une soumission par internet serait tout aussi efficace.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.865862414240837,5.75016388297081
De très nombreuses. Documents incompréhensibles (demandez-vous quelquefois aux personnes ce qu'ils pensent de ce qu'ils doivent remplir ?). Documents demandant de compléter d'autres documents. Documents impossibles à remplir par manque de temps. Faire des normes qui peuvent être mis en oeuvre.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.208919063210487,6.910658597946167
"Exemple tout simple quand vous remplissez un dossier pour la sécurité sociale (retraite, prise en charge maladie)  ou la CAF on vous fait revenir plusieurs fois ce n'est jamais le même agent et on ne vous demande jamais les mêmes documents.  Il faudrait peut être harmoniser les demandes de documents.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.836975574493408,6.6904831528663635
"En permanence me demander mon identité, mon adresse, ma profession .... des heures et des heures perdues à  remplir des papiers : stop.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.177961587905884,5.590750068426132
Demande d'immatriculation d'un vieux solex par Internet,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.259618610143661,4.298177361488342
la demande de passport.... 2 mois - 2 rdv quand on peut faire tous cela par internet pour un passport néozelandais.... on a vraiement du boulot à faire à ce niveau la....,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.665934294462204,5.518187016248703
obligation d'obtenir une carte grise en ligne ! je vous laisse tester les 2 sites : ants.gouv.fr et france connect ! COURAGE !,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.412617921829224,4.754987359046936
J'attend mon permis de conduire depuis 1 an et demi car le service ANTS a perdu mon dossier puisque il y a pléthore façon de se connecter et qu'aucune cohérence ou de rassemblement des informations.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.362261563539505,5.6312094032764435
"Ils perdent les dossiers et en plus  omettent de demander toutes les pièces en même temps. On passe nos jours de repos (hôtellerie) à courir les CAF, Préfectures, etc...",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-6.906229496002197,5.7557180523872375
redemander des pièces transmises par le même service,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.195533692836761,7.339196085929871
"La carte d identite, le passeport, la carte grise, les droits caf",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.210627853870392,4.43516206741333
"Justifier de ma nationalité française parce que mes 2 parents étaient nés par hasard à l'étranger, leurs parents français y séjournant pour le travail lors de leur naissance.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.840723752975464,5.1820690631866455
Enfant de 3 ans pour lequel il a fallu créer un compte bancaire pour ses remboursements de l'Assurance Maladie (on se doute qui c'est lui qui avance les frais …),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.95230758190155,5.914881132543087
Une année on m'a demandé de produire des devis descriptifs et estimatifs sur des travaux que j'avais fais effectuer 10 ans auparavant sur une maison destinée à la location. Heureusement que je suis un administratif conservateur car beaucoup d'autres à ma place n'auraient pas conservé ces documents.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.327861309051514,6.119523786008358
remplir tous les ans les mêmes formulaires complétement alors qu'il n'y a pas eu de changements,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.126260638237,6.978701233863831
"A l'heure des hautes Technologies et des fichiers informatiques performants, il est triste de devoir chaque année produire aux administrations les mêmes formulaires demandant de répéter des données pourtant intangibles type date et lieu de naissance, etc...!",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.27827513217926,6.594869256019592
des papiers toujours plus nombreux à fournir,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.960582882165909,7.052427649497986
"suffisamment pour que je perde pas mon temps à vous les exposer: remplacement de carte grise en mauvais état, permis de travaux pour restauration et entretien de mur, à l'identique",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.17727142572403,4.946431040763855
"Des formulaires à remplir sur Internet pour la création d'une carte d'identité, formulaire à remplir de nouveau sur papier, une fois à la mairie.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.59261640906334,5.078161776065826
Administratif c'est-à-dire des papiers ou des dossiers à faire et refaire et dont on ne comprend pas l'utilité,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.73753809928894,6.442275553941727
Rendre sa carte d'identité et son passeport quand ils ne sont plus valables .,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.03855912387371,4.901823163032532
Remplir les mêmes formulaires avec les mêmes renseignements plusieurs fois systématiquement,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.906709849834442,7.40657103061676
Mutiple demandes de communiquer des copies de documents d'identité - alors que connu de l'administration - et pourrait être mis en commun dans un dossier civil commun,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.161937236785889,6.762335121631622
Impossible de prendre rendez vous a Paris pour renouveler un passeport. J'ai du louer une voiture pour aller dans le Loiret !,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.241345956921577,5.066187500953674
changement de carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.607668429613113,4.114676356315613
Beaucoup de documents à fournir pour obtenir la retraite,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.906203582882881,6.989414811134338
Renouvellement de carte d'identité ou passeport.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.751164734363556,4.72997772693634
"La demande de retraite a duré 10 mois. Trop complexe et saturée. Recevoir un mot d'excuse est positif mais ne répare pas les galères de 10 mois, les demandes de papiers déjà adressés...  Les déclarations d'impôt avec un vocabulaire incompréhensible pour un particulier.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.07202696800232,4.790332078933716
Mon dernier changement de carte grise m'a paru très compliqué.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.41773670911789,4.114964127540588
"dans certains pays les gens disposent d'un numéro d'identité national de sorte qu'avec ce numéro, toutes les administrations ont accès aux informations nécessaires. En France, on a un numéro de sécurité sociale, un numéro d'allocataire CAF, un numéro quand on passe le bac, de demandeur d'emploi etc, etc",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.029034167528152,5.985131628811359
La carte grise dans chaque voiture. Le changement d’adresse sur la carte grise,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.78462715446949,4.040724277496338
le recours aux services par internet et uniquement par internet,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-11.013224601745605,5.667255610227585
Remplir chaque année le dossier administratif en collège alors qu'il n'y a aucun changement !,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.770221054553986,6.838204085826874
Etre obligé de demander l'autorisation d'utiliser mon véhicule personnel pour travailler et justifier d'une assurance professionnelle pour travailler alors que je suis fonctionnaire et sui obligé de me déplacer en voiture pour travailler !!!,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.549837321043015,5.825993582606316
demande d'un titre de séjour demande de permis de travail demande d'un badge pour déchéterie,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.574696779251099,4.943041563034058
Lorsqu'une mairie redemande à chaque renouvellement de CNI ou passeport un justificatif de naissance. Ce document devrait être enregistré une fois pour toutes. Le renouvellement des CNI devrait être systématique dès l'arrivée à échéance.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.163455367088318,5.002930223941803
1 semaine pour avoir un acte de naissance dans une mairie avant de le fournir à une autre mairie.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.992633998394012,5.238072574138641
"Les documents fiscaux à remplir qui sont redondants et font double emploi. Certains documents que l'on rempli par internet, que l'on doit imprimer et porter au service concerné (impôts et carte d'identité)",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.46530869603157,6.940624296665192
Demande de la part de pôle emploi de justification d'impossibilité de percevoir une retraite pour percevoir l'APE...alors que la CARSAT ne réponds pas et est trop lente à finir son évaluation. Kafkaen...,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.057006597518921,6.80517578125
"il devient très compliqué de faire enregistrer une carte grise, d'obtenir une carte d'identité, etc... vive les contacts humains, stop à l'envahissement des machines !",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.496184945106506,5.244002401828766
Nous avons reçu une lettre de recouvrement  très sévère alors que nous avions payé où il n'est pas mentionné le n°de téléphone à qui s'expliquer.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.49186795949936,6.193212673068047
la répétition des demandes ainsi que la réclamation de documents déjà donnés la simplification des demandes et leur centralisation,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.152141064405441,7.177731990814209
"pour certaines demandes, selon les services, on demande souvent les mêmes renseignements, on est donc obligé de perdre beaucoup de temps à remplir les différents formulaires",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.521234214305878,7.477311015129089
redemander des papiers administratifs pour renouvellement de pièces d'identités ou de passeport alors qu'un lien avec d'autres services peut -être fait  via le net ce qui évite abattre des arbres (donc  écologiques),1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-9.770075559616089,5.832072898745537
"Vérification annuelle du droit au supplément familial de traitement des fonctionnaires par le rectorat de Nancy-Metz, avec nouveau dossier à remplir, alors qu'ils ont déjà tous les éléments puisque nous travaillons à l'éducation nationale.",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.702724456787109,6.493232220411301
Ne pas refaire la carte d'identité bien qu'elle ait 10 ans car la durée a été prolongée. Mais pour partir en Angleterre j'ai du refaire mon passeport pour être sûre de ne pas avoir de problèmes.,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.970459699630737,5.3454049825668335
"les demandes ou renouvellement des cartes d'identité devenues difficiles car nécessitent des déplacements ,prise de RDV car ne peut plus se faire dans les petites communes",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-10.45836353302002,4.436656355857849
Demande retraite,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.541113972663879,7.061941504478455
"Les impôts, les inscriptions scolaires lorsque les jeunes changent d'établissement dans une autre region, le changement de carte grise",1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.345653235912323,4.784211874008179
DOSSIER DE DEMANDE DE RETRAITE,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-7.463179230690002,6.954085946083069
Changement de carte grise impossible à gérer sur internet....,1,Les justificatifs pour un renouvellement de carte d'identité ou de passeport.,-8.5571768283844,4.197101593017578
